species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,winter_wheat_presence,Land_cover
Lepus europaeus,56.773318,-2.901522,2024-04-07,-0.1309640178528869,281.4986165791776,-0.0893543192753774,-0.0895683076134993,-0.0893543192753774,0.1749987795131127,-0.1775488728553906,0.2624721990272997,0.0895683076134993,0,Acid grassland
Lepus europaeus,56.590891,-3.22285,2022-07-29,-0.7089724371410523,298.1845811461067,-0.391404343804353,-0.3740354182828656,-0.391404343804353,0.6996831534783873,-0.6634535058874054,1.0494060741137878,0.3740354182828656,0,Arable
Lepus europaeus,52.190484,-2.805979,2022-04-28,-0.5912803948456922,290.3322992125984,-0.2458893580170228,-0.4465168880058102,-0.2458893580170228,0.7274279471014055,-0.6232948388151692,1.090921821127994,0.4465168880058102,0,Improved grassland
Lepus europaeus,51.473415,-1.641446,2022-01-05,-0.5065232390963752,277.8074803149606,-0.4054790356713778,-0.1291571810834926,-0.4054790356713778,0.4751389893172179,-0.5079758743136701,0.7125620833594998,0.1291571810834926,0,Arable
Lepus europaeus,55.148168,-3.649078,2024-04-22,-0.7478337154896648,284.6359645669292,-0.4726901252407254,-0.3409396475013259,-0.4726901252407254,0.7976487230675035,-0.6988164613288815,1.196313131761946,0.3409396475013259,0,Improved grassland
Lepus europaeus,56.590891,-3.22285,2022-08-04,-0.5219130642316183,297.39202974628176,-0.4924136085369007,-0.0712253946945659,-0.4924136085369007,0.4096346233193139,-0.5349548703384146,0.6143665869270424,0.0712253946945659,0,Arable
Lepus europaeus,56.680708,-3.225759,2023-06-02,-0.8212804938416013,296.421372328459,-0.5605042236507085,-0.369981758827573,-0.5605042236507085,0.8271749589896706,-0.764610533639905,1.2406192618560503,0.369981758827573,0,Improved grassland
Lepus europaeus,56.325236,-2.729229,2025-04-20,-0.3505515611529885,286.5281722488038,-0.2151952861067335,-0.1155909862705385,-0.2151952861067335,0.3303210146104269,-0.2968888322375606,0.4956439495506124,0.1155909862705385,0,Improved grassland
Lepus europaeus,51.203669,-1.643543,2024-04-18,-0.357597755484611,285.3943333333333,-0.2245317658946205,-0.1892466716463125,-0.2245317658946205,0.4025990160348898,-0.3820553004162342,0.6038528522454719,0.1892466716463125,0,Arable
Lepus europaeus,52.282568,-2.367886,2024-07-13,-0.8022702102238329,293.8557795275591,-0.55627887527962,-0.3671637436043689,-0.55627887527962,0.8465176604723615,-0.7617612930815814,1.2696158807618352,0.3671637436043689,0,Coniferous woodland
Lepus europaeus,52.273136,-0.462551,2025-04-18,-0.530192433190589,291.25739766081875,-0.391121174254093,-0.1589556773387175,-0.391121174254093,0.5319461355636851,-0.5138062795492896,0.7977793973561602,0.1589556773387175,0,Arable
Lepus europaeus,52.28202,-2.514466,2022-10-27,-0.728763928166789,284.73025590551185,-0.5433498832184448,-0.209277228495937,-0.5433498832184448,0.7206700863809888,-0.6750102055530359,1.080823675309026,0.209277228495937,0,Suburban
Lepus europaeus,56.682207,-3.062574,2022-01-28,-0.3339276458119692,277.45166161922066,-0.2086710360091326,-0.1925869864709747,-0.2086710360091326,0.3894841148226093,-0.3847599093885397,0.5840551510457326,0.1925869864709747,0,Improved grassland
Lepus europaeus,52.533569,0.136289,2022-02-27,-0.4927948505312951,282.2571131790344,-0.5168128298445094,0.0977026290305508,-0.5168128298445094,0.3511398830226624,-0.4352252532447451,0.5266163400691632,-0.0977026290305508,0,Arable
Lepus europaeus,56.672574,-3.878309,2025-04-20,-0.6931587904818226,289.31865584983694,-0.6816267091344157,-0.0018971438569345,-0.6816267091344157,0.6129852259286401,-0.6846559228299975,0.9192920804385992,0.0018971438569345,0,Heather
Lepus europaeus,56.590891,-3.22285,2023-09-04,-0.5121242801285625,295.10564193112225,-0.464106202170242,-0.0301878794938137,-0.464106202170242,0.4013105326679312,-0.4697782008127371,0.6018785901226915,0.0301878794938137,0,Arable
Lepus europaeus,50.664129,-2.355084,2022-12-01,-0.5763382243707219,279.09760396466277,-0.2409117306001323,-0.4185954275539285,-0.2409117306001323,0.6539033876977198,-0.5895479786884832,0.9807345166196326,0.4185954275539285,0,Arable
Lepus europaeus,52.35116,0.274321,2024-04-08,-0.4224859672947936,285.8888287401575,-0.3312475341542366,-0.0935154589160744,-0.3312475341542366,0.4291426910396098,-0.4103614101463749,0.6436475682735172,0.0935154589160744,0,Improved grassland
Lepus europaeus,55.960465,-3.363077,2023-03-12,-0.6542265298616547,279.0911111111111,-0.5108833466337818,-0.1562864939381968,-0.5108833466337818,0.6264823401525322,-0.6166206066212916,0.9395805685750078,0.1562864939381968,0,Arable
Lepus europaeus,56.590891,-3.22285,2022-04-04,-0.5539927720502709,285.6940408812535,-0.350350165960933,-0.2763452505684485,-0.350350165960933,0.5948777548677792,-0.5713871175997882,0.8921757103665403,0.2763452505684485,0,Arable
Lepus europaeus,52.078773,0.406394,2024-03-09,-0.2288709914211932,281.71820158102764,-0.1711334333173879,-0.0762760672184341,-0.1711334333173879,0.2383230225411939,-0.2428866428258173,0.3573654536488549,0.0762760672184341,0,Arable
Lepus europaeus,51.830915,-1.203266,2022-04-05,-0.6484137789955476,288.8501736321421,-0.4894551463088806,-0.1889828385807991,-0.4894551463088806,0.6509041957587736,-0.6166207383121357,0.9762365998079542,0.1889828385807991,0,Improved grassland
Lepus europaeus,56.414009,-2.893004,2025-02-24,-0.5608528578235847,282.12390326209226,-0.508503795801396,-0.050712339849299,-0.508503795801396,0.5025409208799995,-0.5401968254980709,0.7536901695548914,0.050712339849299,0,Arable
Lepus europaeus,51.719454,0.387264,2022-04-29,-0.6873237981042537,291.9532452193476,-0.4716237652164609,-0.3114786558986827,-0.4716237652164609,0.7261079384753657,-0.6756170946235497,1.0889987121494524,0.3114786558986827,0,Arable
Lepus europaeus,56.225926,-3.695087,2023-05-21,-0.7245165107726368,296.51844605787915,-0.5649795765952114,-0.1930214701875559,-0.5649795765952114,0.7077714646746934,-0.6798100600917832,1.0615323785099775,0.1930214701875559,0,Improved grassland
Lepus europaeus,53.537608,-2.982235,2024-04-16,-0.6802189852731091,286.9733202099738,-0.4197199074796161,-0.3275025847513166,-0.4197199074796161,0.715488810808275,-0.646247907662536,1.0731184404460647,0.3275025847513166,0,Improved grassland
Lepus europaeus,56.322911,-3.05257,2022-11-10,-0.6651329529153936,280.61002249718786,-0.476795046613451,-0.2055395697083051,-0.476795046613451,0.6483840556457693,-0.6185211804109096,0.972361943888982,0.2055395697083051,0,Improved grassland
Lepus europaeus,52.013404,-2.074263,2023-07-24,-0.3069788951545613,293.4118897637795,-0.1384282187099727,-0.2466301266485114,-0.1384282187099727,0.3783761595026721,-0.3496520913105475,0.5675121725963171,0.2466301266485114,0,Arable
Lepus europaeus,52.28129,-2.661041,2022-11-26,-0.6676986166887758,279.3259520400859,-0.4441050268299912,-0.2453549012292673,-0.4441050268299912,0.6740214428174738,-0.619845087135467,1.0108675070304465,0.2453549012292673,0,Improved grassland
Lepus europaeus,51.383846,-2.216933,2025-02-24,-0.6380850232913808,281.78174978127737,-0.5448165692159793,-0.064201311993073,-0.5448165692159793,0.5479187580835777,-0.5816160088783868,0.8217504585334217,0.064201311993073,0,Improved grassland
Lepus europaeus,51.563854,-2.073526,2023-04-07,-0.7767779792831511,286.08716356478163,-0.49972867835799,-0.3485756769019922,-0.49972867835799,0.787106817213566,-0.7141004689193189,1.1804978425507362,0.3485756769019922,0,Arable
